,species,huc8,day,month,date,decimalLatitude,decimalLongitude,status
1575,molitrix,7130003,26,9,2005-9-26,40.31528,-90.06256,established
1576,molitrix,7110009,21,6,2007-6-21,38.91462,-90.49693,established
1577,molitrix,7130003,17,7,2007-7-17,40.09473,-90.38641,established
1578,molitrix,7130003,15,10,2007-10-15,40.1841,-90.1657,established
1579,molitrix,7110009,29,10,2007-10-29,38.8679,-90.58846,established
1580,molitrix,7110009,14,7,2008-7-14,38.89584,-90.50336,established
1581,molitrix,7130003,4,8,2008-8-4,40.17778,-90.16538,established
1582,molitrix,7110009,6,8,2008-8-6,38.88606,-90.50946,established
1583,molitrix,7110009,1,10,2008-10-1,38.89762,-90.52347,established
1584,molitrix,7130003,16,10,2008-10-16,40.19082,-90.14604,established
1585,molitrix,7110009,25,6,2009-6-25,38.88821,-90.50478,established
1586,molitrix,7130003,6,7,2009-7-6,40.16212,-90.18775,established
1587,molitrix,7130003,12,8,2009-8-12,40.09563,-90.38638,established
1588,molitrix,7130003,15,6,2010-6-15,40.58224,-89.64748,established
1589,molitrix,7110009,15,7,2010-7-15,38.93505,-90.36124,established
1590,molitrix,7110009,31,8,2010-8-31,38.94715,-90.37868,established
1591,molitrix,7130003,16,9,2010-9-16,40.16455,-90.1765,established
1592,molitrix,7110009,29,9,2010-9-29,38.96269,-90.46985,established
1593,molitrix,7110009,8,7,2011-7-8,38.92914,-90.28072,established
1594,molitrix,7130003,14,7,2011-7-14,40.51663,-89.85963,established
1595,molitrix,7130003,10,10,2011-10-10,40.21762,-90.13728,established
1596,molitrix,7130003,9,7,2001-7-9,40.19789,-90.14046,established
1597,molitrix,7130003,2,8,2002-8-2,40.16931,-90.16867,established
1598,molitrix,7130003,17,9,2002-9-17,40.19296,-90.14126,established
1599,molitrix,7130003,8,9,2003-9-8,40.08492,-90.39089,established
1600,molitrix,7130003,3,8,2004-8-3,40.19044,-90.14899,established
1601,molitrix,7130003,3,8,2005-8-3,40.1805,-90.16586,established
1602,molitrix,7130003,26,9,2005-9-26,40.31391,-90.06203,established
1603,molitrix,7110009,11,8,2006-8-11,38.91459,-90.4952,established
1604,molitrix,7130003,6,10,2006-10-6,40.21943,-90.13721,established
1605,molitrix,7110009,6,8,2007-8-6,38.93219,-90.27657,established
1606,molitrix,7130003,15,10,2007-10-15,40.17021,-90.16863,established
1607,molitrix,7130003,18,6,2008-6-18,40.12896,-90.32759,established
1608,molitrix,7110009,15,7,2008-7-15,38.95371,-90.47132,established
1609,molitrix,7110009,22,9,2008-9-22,38.94206,-90.37252,established
1610,molitrix,7130003,16,10,2008-10-16,40.1897,-90.15549,established
1611,molitrix,7130003,24,6,2009-6-24,40.08937,-90.38837,established
1612,molitrix,7110009,25,8,2009-8-25,38.94,-90.36106,established
1613,molitrix,7130003,13,10,2009-10-13,40.16465,-90.1806,established
1614,molitrix,7110009,3,8,2010-8-3,38.94348,-90.37536,established
1615,molitrix,7130003,19,8,2010-8-19,40.16496,-90.17472,established
1616,molitrix,7130003,16,9,2010-9-16,40.16295,-90.18478,established
1617,molitrix,7110009,8,7,2011-7-8,38.92706,-90.26869,established
1618,molitrix,7130003,15,7,2011-7-15,40.31571,-90.06195,established
1619,molitrix,7140105,28,7,2011-7-28,37.04095,-89.37251,established
1620,molitrix,7130003,10,8,2011-8-10,40.21941,-90.13662,established
1621,molitrix,7110009,17,8,2011-8-17,38.9291,-90.279,established
1622,molitrix,7130003,10,10,2011-10-10,40.20541,-90.13486,established
1623,molitrix,7130003,9,7,2001-7-9,40.19121,-90.14368,established
1624,molitrix,7130003,16,7,2002-7-16,40.19008,-90.15253,established
1625,molitrix,7130003,30,9,2003-9-30,40.12656,-90.24437,established
1626,molitrix,7130003,6,8,2004-8-6,40.17375,-90.16614,established
1627,molitrix,7130003,12,8,2005-8-12,40.16338,-90.18418,established
1628,molitrix,7130003,22,9,2005-9-22,40.16298,-90.18596,established
1629,molitrix,7110009,29,8,2007-8-29,38.94408,-90.38226,established
1630,molitrix,7130003,15,10,2007-10-15,40.1623,-90.19537,established
1631,molitrix,7130003,20,6,2008-6-20,40.09384,-90.36709,established
1632,molitrix,7110009,11,7,2008-7-11,38.94269,-90.38058,established
1633,molitrix,7130003,10,9,2008-9-10,40.16081,-90.18957,established
1634,molitrix,7110009,22,9,2008-9-22,38.94169,-90.376,established
1635,molitrix,7130003,17,10,2008-10-17,40.1841,-90.1657,established
1636,molitrix,7110009,7,8,2009-8-7,38.92876,-90.2646,established
1637,molitrix,7130003,18,8,2009-8-18,40.3975,-89.96827,established
1638,molitrix,7130003,13,10,2009-10-13,40.16226,-90.19362,established
1639,molitrix,7110009,3,8,2010-8-3,38.9361,-90.34795,established
1640,molitrix,7130003,12,8,2010-8-12,40.58179,-89.6475,established
1641,molitrix,7130003,16,9,2010-9-16,40.16083,-90.19016,established
1642,molitrix,7110009,8,7,2011-7-8,38.9188,-90.32034,established
1643,molitrix,7130003,15,7,2011-7-15,40.31307,-90.06441,established
1644,molitrix,7130003,15,8,2011-8-15,40.20012,-90.13978,established
1645,molitrix,7130003,10,10,2011-10-10,40.18095,-90.16584,established
1646,molitrix,7130003,16,7,2002-7-16,40.1897,-90.15549,established
1647,molitrix,7130003,23,10,2002-10-23,40.15434,-90.20099,established
1648,molitrix,7130003,12,8,2005-8-12,40.16295,-90.18478,established
1649,molitrix,7130003,21,10,2005-10-21,40.16253,-90.18597,established
1650,molitrix,7130003,5,10,2006-10-5,40.54728,-89.6687,established
1651,molitrix,7110009,29,8,2007-8-29,38.94363,-90.38227,established
1652,molitrix,7130003,25,9,2007-9-25,40.16101,-90.19778,established
1653,molitrix,7130003,20,6,2008-6-20,40.08112,-90.38224,established
1654,molitrix,7110009,10,7,2008-7-10,38.92908,-90.27842,established
1655,molitrix,7130003,21,8,2008-8-21,40.09608,-90.38636,established
1656,molitrix,7110009,28,8,2008-8-28,38.91465,-90.29684,established
1657,molitrix,7110009,7,8,2009-8-7,38.9281,-90.275,established
1658,molitrix,7110009,13,10,2009-10-13,38.9412,-90.37428,established
1659,molitrix,7130003,14,10,2009-10-14,40.09383,-90.38644,established
1660,molitrix,7110009,18,6,2010-6-18,38.9281,-90.275,established
1661,molitrix,7110009,2,8,2010-8-2,38.8796,-90.20539,established
1662,molitrix,7130003,11,10,2010-10-11,40.08803,-90.38901,established
1663,molitrix,7110009,8,7,2011-7-8,38.91811,-90.30998,established
1664,molitrix,7130003,25,10,2011-10-25,40.17913,-90.16532,established
1665,molitrix,7110009,16,7,2002-7-16,38.87407,-90.19984,established
1666,molitrix,7130003,27,9,2005-9-27,40.08447,-90.39091,established
1667,molitrix,7110009,11,7,2007-7-11,38.91418,-90.29629,established
1668,molitrix,7110009,10,10,2007-10-10,38.90292,-90.25751,established
1669,molitrix,7130003,20,6,2008-6-20,40.05923,-90.41004,established
1670,molitrix,7110009,10,7,2008-7-10,38.90398,-90.26439,established
1671,molitrix,7110009,16,9,2008-9-16,38.8851,-90.20921,established
1672,molitrix,7130003,17,10,2008-10-17,40.16212,-90.18775,established
1673,molitrix,7130003,12,8,2009-8-12,40.07134,-90.38789,established
1674,molitrix,7110009,18,6,2010-6-18,38.92805,-90.2727,established
1675,molitrix,7110009,2,8,2010-8-2,38.87407,-90.19984,established
1676,molitrix,7130003,3,8,2011-8-3,40.16932,-90.16926,established
1677,molitrix,7110009,20,9,2011-9-20,38.90219,-90.24601,established
1678,molitrix,7130003,25,10,2011-10-25,40.16491,-90.17296,established
1679,molitrix,7130003,30,8,2002-8-30,40.27617,-90.08307,established
1680,molitrix,7130003,24,9,2002-9-24,40.4485,-89.90467,established
1681,molitrix,7110009,12,8,2004-8-12,38.94492,-90.48145,established
1682,molitrix,7130003,2,9,2004-9-2,40.44098,-89.90973,established
1683,molitrix,7130003,27,9,2004-9-27,40.33479,-90.05053,established
1684,molitrix,7130003,1,8,2005-8-1,40.5319,-89.82528,established
1685,molitrix,7130003,4,10,2005-10-4,40.54926,-89.73768,established
1686,molitrix,7130003,7,8,2006-8-7,40.4161,-89.95624,established
1687,molitrix,7110009,14,8,2006-8-14,38.9451,-90.36722,established
1688,molitrix,7130003,21,6,2007-6-21,40.31711,-90.06365,established
1689,molitrix,7130003,13,8,2007-8-13,40.53502,-89.82395,established
1690,molitrix,7110009,29,8,2007-8-29,38.94249,-90.37135,established
1691,molitrix,7130003,1,7,2008-7-1,40.16024,-90.20309,established
1692,molitrix,7110009,11,7,2008-7-11,38.92775,-90.3373,established
1693,molitrix,7140105,17,7,2008-7-17,37.157,-89.4407,established
1694,molitrix,7110009,5,8,2008-8-5,38.91757,-90.28693,established
1695,molitrix,7130003,6,8,2008-8-6,40.5188,-89.85658,established
1696,molitrix,7140105,15,8,2008-8-15,37.48809,-89.48552,established
1697,molitrix,7130003,27,10,2008-10-27,40.54947,-89.68217,established
1698,molitrix,7130003,2,7,2009-7-2,40.54403,-89.79165,established
1699,molitrix,7140105,31,7,2009-7-31,37.47797,-89.47865,established
1700,molitrix,7130003,18,8,2009-8-18,40.43714,-89.91756,established
1701,molitrix,7140105,21,8,2009-8-21,37.45126,-89.45899,established
1702,molitrix,7110009,9,9,2009-9-9,38.94329,-90.46881,established
1703,molitrix,7130003,12,10,2009-10-12,40.24279,-90.11683,established
1704,molitrix,7140105,26,10,2009-10-26,37.44937,-89.45625,established
1705,molitrix,7130003,7,7,2010-7-7,40.53617,-89.81682,established
1706,molitrix,7140107,15,7,2010-7-15,37.25211,-89.51794,established
1707,molitrix,7110009,20,7,2010-7-20,38.92447,-90.4937,established
1708,molitrix,7130003,3,9,2010-9-3,40.5541,-89.67072,established
1709,molitrix,7130003,21,9,2010-9-21,40.17285,-90.20316,established
1710,molitrix,7110009,30,9,2010-9-30,38.9262,-90.27046,established
1711,molitrix,7130003,9,8,2011-8-9,40.47912,-89.88792,established
1712,molitrix,7130003,30,9,2011-9-30,40.60497,-89.65461,established
1713,molitrix,7130003,17,9,2001-9-17,40.55316,-89.74812,established
1714,molitrix,7130003,12,7,2002-7-12,40.08892,-90.38839,established
1715,molitrix,7130003,20,6,2008-6-20,40.04688,-90.42165,established
1716,molitrix,7110009,11,7,2008-7-11,38.94878,-90.45189,established
1717,molitrix,7110009,11,8,2008-8-11,38.95139,-90.44775,established
1718,molitrix,7130003,3,10,2008-10-3,40.08982,-90.38836,established
1719,molitrix,7130003,18,6,2009-6-18,40.14999,-90.18884,established
1720,molitrix,7110009,22,6,2010-6-22,38.87836,-90.21005,established
1721,molitrix,7110009,12,8,2010-8-12,38.95226,-90.44599,established
1722,molitrix,7130003,6,7,2011-7-6,40.17465,-90.1661,established
1723,molitrix,7130003,25,10,2011-10-25,40.1638,-90.18299,established
1724,molitrix,7130003,4,10,2005-10-4,40.55316,-89.74812,established
1725,molitrix,7110009,8,9,2006-9-8,38.8741,-90.18256,established
1726,molitrix,7110009,5,9,2007-9-5,38.86776,-90.18108,established
1727,molitrix,7110009,1,10,2007-10-1,38.87222,-90.17918,established
1728,molitrix,7110009,16,6,2008-6-16,38.8755,-90.18481,established
1729,molitrix,7130008,30,6,2008-6-30,40.02444,-90.42542,established
1730,molitrix,7110009,18,8,2008-8-18,38.86095,-90.16061,established
1731,molitrix,7130003,23,9,2008-9-23,40.58639,-89.65081,established
1732,molitrix,7130003,18,6,2009-6-18,40.14615,-90.27293,established
1733,molitrix,7110009,2,7,2009-7-2,38.87173,-90.17804,established
1734,molitrix,7110009,6,8,2009-8-6,38.86189,-90.1623,established
1735,molitrix,7130003,20,8,2009-8-20,40.02087,-90.42673,established
1736,molitrix,7110009,19,10,2009-10-19,38.87597,-90.18536,established
1737,molitrix,7110009,18,6,2010-6-18,38.86878,-90.18623,established
1738,molitrix,7110009,4,8,2010-8-4,38.86884,-90.17009,established
1739,molitrix,7110009,12,8,2011-8-12,38.86933,-90.1718,established
1740,molitrix,7110009,10,8,2004-8-10,38.87157,-90.18958,established
1741,molitrix,7110009,18,6,2007-6-18,38.87137,-90.18151,established
1742,molitrix,7110009,17,6,2008-6-17,38.87294,-90.19067,established
1743,molitrix,7130011,30,6,2008-6-30,39.99733,-90.48266,established
1744,molitrix,7110009,13,8,2008-8-13,38.87421,-90.18716,established
1745,molitrix,7130003,24,9,2008-9-24,40.42245,-89.92413,established
1746,molitrix,7110009,2,7,2009-7-2,38.87078,-90.17577,established
1747,molitrix,7110009,6,8,2009-8-6,38.87469,-90.18829,established
1748,molitrix,7110009,18,6,2010-6-18,38.86472,-90.16737,established
1749,molitrix,7130003,1,7,2010-7-1,40.04776,-90.42102,established
1750,molitrix,7110009,2,8,2010-8-2,38.86475,-90.16853,established
1751,molitrix,7130003,17,8,2011-8-17,40.00121,-90.4749,established
1752,molitrix,7110009,10,9,2003-9-10,38.86967,-90.18562,established
1753,molitrix,7110009,1,7,2004-7-1,38.87374,-90.18661,established
1754,molitrix,7130011,26,6,2007-6-26,39.99815,-90.47911,established
1755,molitrix,7110009,5,9,2007-9-5,38.86919,-90.18448,established
1756,molitrix,7110009,9,10,2007-10-9,38.8633,-90.16454,established
1757,molitrix,7110009,15,7,2008-7-15,38.87056,-90.16656,established
1758,molitrix,7130003,5,8,2008-8-5,40.02224,-90.42784,established
1759,molitrix,7110009,13,8,2008-8-13,38.87376,-90.18718,established
1760,molitrix,7110009,17,10,2008-10-17,38.87467,-90.18772,established
1761,molitrix,7130003,18,6,2009-6-18,40.12449,-90.29022,established
1762,molitrix,7130011,13,8,2009-8-13,39.99394,-90.49274,established
1763,molitrix,7130011,24,9,2009-9-24,39.9986,-90.4791,established
1764,molitrix,7110009,4,8,2010-8-4,38.86822,-90.18164,established
1765,molitrix,7110009,25,10,2010-10-25,38.86525,-90.17081,established
1766,molitrix,7130003,17,8,2011-8-17,39.99961,-90.48433,established
1767,molitrix,7110009,17,8,2006-8-17,38.86178,-90.15769,established
1768,molitrix,7110009,5,9,2007-9-5,38.86822,-90.18164,established
1769,molitrix,7130003,17,9,2007-9-17,40.12449,-90.30958,established
1770,molitrix,7110009,1,10,2007-10-1,38.87469,-90.18829,established
1771,molitrix,7110009,16,6,2008-6-16,38.86967,-90.18562,established
1772,molitrix,7130003,26,6,2008-6-26,40.43635,-89.93882,established
1773,molitrix,7130008,5,8,2008-8-5,40.02173,-90.42493,established
1774,molitrix,7110009,13,8,2008-8-13,38.86822,-90.18164,established
1775,molitrix,7110009,18,9,2008-9-18,38.86774,-90.1805,established
1776,molitrix,7130003,10,10,2008-10-10,40.55233,-89.75052,established
1777,molitrix,7130003,24,6,2009-6-24,40.06638,-90.40742,established
1778,molitrix,7110009,2,7,2009-7-2,38.86669,-90.17421,established
1779,molitrix,7130011,24,9,2009-9-24,39.99182,-90.49867,established
1780,molitrix,7110009,22,6,2010-6-22,38.86095,-90.16061,established
1781,molitrix,7130003,30,6,2010-6-30,40.11343,-90.29887,established
1782,molitrix,7110009,4,8,2010-8-4,38.86667,-90.17363,established
1783,molitrix,7130003,11,8,2011-8-11,39.99921,-90.48669,established
1784,molitrix,7130003,21,10,2011-10-21,40.00248,-90.47134,established
1785,molitrix,7130003,4,8,2004-8-4,40.45036,-89.94054,established
1786,molitrix,7130003,22,9,2008-9-22,40.1324,-90.30106,established
1787,molitrix,7130008,25,6,2009-6-25,40.0288,-90.41881,established
1788,molitrix,7130003,24,9,2009-9-24,39.98258,-90.50896,established
1789,molitrix,7130003,30,6,2010-6-30,40.11285,-90.27425,established
1790,molitrix,7130003,26,8,2010-8-26,39.98212,-90.50839,established
1791,molitrix,7130003,4,8,2000-8-4,40.55001,-89.76421,established
1792,molitrix,7130003,1,10,2003-10-1,40.56285,-89.66203,established
1793,molitrix,7130003,5,10,2004-10-5,40.23852,-90.10819,established
1794,molitrix,7130003,26,6,2008-6-26,40.25574,-90.09453,established
1795,molitrix,7130003,25,6,2009-6-25,39.99358,-90.49685,established
1796,molitrix,7130003,1,7,2011-7-1,40.45298,-89.93748,established
1797,molitrix,7130003,10,8,2011-8-10,40.24465,-90.10146,established
1798,molitrix,7130003,24,8,2000-8-24,40.38825,-89.99342,established
1799,molitrix,7130003,1,10,2003-10-1,40.55108,-89.6756,established
1800,molitrix,7130003,28,6,2004-6-28,39.94213,-90.53384,established
1801,molitrix,7130003,15,10,2004-10-15,39.94163,-90.53152,established
1802,molitrix,7130003,7,8,2006-8-7,40.51629,-89.86378,established
1803,molitrix,7130003,22,9,2008-9-22,40.1258,-90.30777,established
1804,molitrix,7130003,19,8,2009-8-19,40.24465,-90.10146,established
1805,molitrix,7130003,21,9,2009-9-21,40.44961,-89.92937,established
1806,molitrix,7130003,7,7,2010-7-7,40.42829,-89.94037,established
1807,molitrix,7130003,10,8,2011-8-10,40.23765,-90.10941,established
1808,molitrix,7130003,19,6,2003-6-19,40.36792,-90.0432,established
1809,molitrix,7130003,4,9,2003-9-4,40.3898,-89.98392,established
1810,molitrix,7130003,20,10,2004-10-20,40.45123,-89.90572,established
1811,molitrix,7130003,11,8,2005-8-11,40.44988,-89.93938,established
1812,molitrix,7130003,4,8,2006-8-4,40.35278,-90.04974,established
1813,molitrix,7130003,29,6,2007-6-29,40.51196,-89.86989,established
1814,molitrix,7130003,31,8,2007-8-31,40.39067,-89.98271,established
1815,molitrix,7130003,2,7,2008-7-2,40.55647,-89.70603,established
1816,molitrix,7130003,1,8,2008-8-1,40.2473,-90.09901,established
1817,molitrix,7130003,22,9,2008-9-22,40.08259,-90.36752,established
1818,molitrix,7130003,26,6,2009-6-26,40.46827,-89.91968,established
1819,molitrix,7130003,14,8,2009-8-14,40.5059,-89.87902,established
1820,molitrix,7130003,12,8,2010-8-12,40.59779,-89.6402,established
1821,molitrix,7130003,1,7,2011-7-1,40.43952,-89.93927,established
1822,molitrix,7130003,19,9,2003-9-19,40.389,-89.9875,established
1823,molitrix,7130003,11,8,2004-8-11,40.19829,-90.1751,established
1824,molitrix,7130003,27,9,2004-9-27,40.36791,-90.04261,established
1825,molitrix,7130003,14,8,2006-8-14,40.22638,-90.12692,established
1826,molitrix,7130003,21,6,2007-6-21,40.35236,-90.05094,established
1827,molitrix,7130003,19,6,2008-6-19,40.48002,-89.88789,established
1828,molitrix,7130003,1,8,2008-8-1,40.24027,-90.10635,established
1829,molitrix,7130011,22,9,2008-9-22,39.99518,-90.48742,established
1830,molitrix,7130003,15,6,2009-6-15,40.59845,-89.64725,established
1831,molitrix,7130003,14,8,2009-8-14,40.47412,-89.88639,established
1832,molitrix,7130003,5,8,2004-8-5,40.3042,-90.06951,established
1833,molitrix,7140105,22,8,2005-8-22,37.19393,-89.45529,established
1834,molitrix,7130003,4,8,2006-8-4,40.38821,-89.99165,established
1835,molitrix,7110009,14,8,2006-8-14,38.93464,-90.32378,established
1836,molitrix,7130003,13,8,2007-8-13,40.42647,-89.93986,established
1837,molitrix,7140105,13,9,2007-9-13,37.20738,-89.46819,established
1838,molitrix,7110009,29,10,2007-10-29,38.86312,-90.57537,established
1839,molitrix,7130003,24,6,2008-6-24,40.01152,-90.45226,established
1840,molitrix,7110009,11,7,2008-7-11,38.89846,-90.22137,established
1841,molitrix,7140105,18,7,2008-7-18,37.05541,-89.38869,established
1842,molitrix,7110009,5,8,2008-8-5,38.91181,-90.25256,established
1843,molitrix,7130003,6,8,2008-8-6,40.49167,-89.88557,established
1844,molitrix,7130003,10,10,2008-10-10,40.4472,-89.90649,established
1845,molitrix,7130003,2,7,2009-7-2,40.54156,-89.80003,established
1846,molitrix,7110009,9,7,2009-7-9,38.89315,-90.63315,established
1847,molitrix,7130003,18,8,2009-8-18,40.40913,-89.96539,established
1848,molitrix,7140105,25,9,2009-9-25,37.17543,-89.45447,established
1849,molitrix,7130003,13,8,2010-8-13,40.38023,-90.0138,established
1850,molitrix,7130003,22,9,2010-9-22,40.1498,-90.23698,established
1851,molitrix,7110009,16,6,2011-6-16,38.93515,-90.32606,established
1852,molitrix,7130003,14,7,2011-7-14,40.46013,-89.90177,established
1853,molitrix,7110009,2,8,2011-8-2,38.95446,-90.4436,established
1854,molitrix,7130003,12,8,2011-8-12,40.45483,-89.90556,established
1855,molitrix,7110009,27,9,2011-9-27,38.9566,-90.45911,established
1856,molitrix,7130003,8,9,2003-9-8,40.14941,-90.27749,established
1857,molitrix,7130003,14,10,2004-10-14,40.16743,-90.20221,established
1858,molitrix,7130003,14,8,2006-8-14,40.17554,-90.20246,established
1859,molitrix,7130003,21,6,2007-6-21,40.29295,-90.06999,established
1860,molitrix,7130003,10,8,2007-8-10,40.23164,-90.12141,established
1861,molitrix,7130003,19,6,2008-6-19,40.43501,-89.92238,established
1862,molitrix,7130004,12,8,2008-8-12,40.55122,-89.72755,established
1863,molitrix,7130003,5,8,2009-8-5,40.20498,-90.17247,established
1864,molitrix,7130003,16,9,2009-9-16,40.24305,-90.10918,established
1865,molitrix,7130003,15,10,2010-10-15,40.23328,-90.11488,established
1866,molitrix,7130003,15,6,2011-6-15,40.42221,-89.91531,established
1867,molitrix,7130003,23,10,2000-10-23,40.31393,-90.06261,established
1868,molitrix,7130003,13,7,2001-7-13,40.54829,-89.78318,established
1869,molitrix,7130003,25,7,2003-7-25,40.11259,-90.37986,established
1870,molitrix,7130003,8,9,2003-9-8,40.07508,-90.3942,established
1871,molitrix,7130003,28,6,2004-6-28,40.13671,-90.3314,established
1872,molitrix,7130003,5,10,2004-10-5,40.13582,-90.33202,established
1873,molitrix,7130003,2,8,2005-8-2,40.45571,-89.90492,established
1874,molitrix,7130003,26,9,2005-9-26,40.36481,-90.04451,established
1875,molitrix,7130003,14,8,2006-8-14,40.15144,-90.24924,established
1876,molitrix,7130003,26,6,2007-6-26,40.05202,-90.43024,established
1877,molitrix,7130003,10,8,2007-8-10,40.20635,-90.173,established
1878,molitrix,7130003,6,8,2008-8-6,40.47687,-89.88803,established
1879,molitrix,7130003,29,6,2009-6-29,40.36924,-90.04196,established
1880,molitrix,7130003,5,8,2009-8-5,40.13794,-90.3067,established
1881,molitrix,7130003,22,9,2009-9-22,40.39067,-89.98271,established
1882,molitrix,7130003,20,10,2010-10-20,40.55473,-89.70848,established
1883,molitrix,7130003,15,6,2011-6-15,40.41353,-89.92748,established
1884,molitrix,7130003,4,8,2000-8-4,40.62062,-89.63551,established
1885,molitrix,7130003,9,8,2001-8-9,40.00626,-90.4589,established
1886,molitrix,7130003,9,9,2003-9-9,40.02953,-90.43167,established
1887,molitrix,7130003,2,8,2004-8-2,40.60497,-89.65461,established
1888,molitrix,7130003,5,10,2004-10-5,40.1249,-90.34653,established
1889,molitrix,7130003,8,8,2005-8-8,40.16922,-90.20214,established
1890,molitrix,7130003,13,10,2006-10-13,40.3411,-90.05084,established
1891,molitrix,7130003,15,8,2007-8-15,40.19064,-90.19362,established
1892,molitrix,7130003,26,9,2007-9-26,40.27185,-90.09031,established
1893,molitrix,7130003,20,6,2008-6-20,40.07206,-90.39959,established
1894,molitrix,7130003,6,8,2008-8-6,40.4441,-89.90841,established
1895,molitrix,7130003,29,6,2009-6-29,40.23518,-90.11891,established
1896,molitrix,7130003,12,10,2009-10-12,40.28856,-90.0743,established
1897,molitrix,7130003,23,6,2011-6-23,40.24,-90.11342,established
1898,molitrix,7130003,17,10,2000-10-17,40.15794,-90.20084,established
1899,molitrix,7130003,9,9,2003-9-9,39.94694,-90.52723,established
1900,molitrix,7130003,9,8,2004-8-9,40.00764,-90.46002,established
1901,molitrix,7130003,15,10,2004-10-15,40.00669,-90.45771,established
1902,molitrix,7130003,18,6,2007-6-18,40.57027,-89.65398,established
1903,molitrix,7130003,15,8,2007-8-15,40.15362,-90.265,established
1904,molitrix,7130003,25,9,2007-9-25,40.21378,-90.16388,established
1905,molitrix,7130003,24,6,2008-6-24,40.05429,-90.43074,established
1906,molitrix,7130003,6,8,2008-8-6,40.32324,-90.05692,established
1907,molitrix,7130003,2,10,2008-10-2,40.26565,-90.09469,established
1908,molitrix,7130003,15,6,2009-6-15,40.62366,-89.63181,established
1909,molitrix,7130003,13,8,2009-8-13,39.99672,-90.49615,established
1910,molitrix,7130003,14,10,2009-10-14,40.12137,-90.36954,established
1911,molitrix,7130003,6,8,2010-8-6,40.62062,-89.63551,established
1912,molitrix,7130003,18,10,2010-10-18,40.43294,-89.92896,established
1913,molitrix,7130003,6,9,2011-9-6,40.0602,-90.41293,established
1914,molitrix,7130003,12,7,2001-7-12,40.07248,-90.3984,established
1915,molitrix,7130003,14,8,2003-8-14,40.60057,-89.65837,established
1916,molitrix,7130011,26,7,2004-7-26,40.00283,-90.46664,established
1917,molitrix,7130003,6,8,2004-8-6,40.17153,-90.1674,established
1918,molitrix,7130003,24,9,2004-9-24,40.31438,-90.0626,established
1919,molitrix,7130003,12,8,2005-8-12,40.15567,-90.20035,established
1920,molitrix,7130003,16,8,2006-8-16,40.20185,-90.13677,established
1921,molitrix,7130003,13,10,2006-10-13,40.31922,-90.05827,established
1922,molitrix,7130003,25,9,2007-9-25,40.15398,-90.20511,established
1923,molitrix,7130003,16,6,2008-6-16,40.61021,-89.64903,established
1924,molitrix,7130003,5,8,2008-8-5,40.59609,-89.65919,established
1925,molitrix,7130003,2,10,2008-10-2,40.26142,-90.10545,established
1926,molitrix,7130003,14,10,2009-10-14,40.08497,-90.39323,established
1927,molitrix,7130003,6,7,2010-7-6,40.17689,-90.16542,established
1928,molitrix,7130003,22,9,2010-9-22,40.15133,-90.24454,established
1929,molitrix,7130003,6,9,2011-9-6,40.0581,-90.42004,established
1930,molitrix,7130003,21,8,2000-8-21,39.99923,-90.48727,established
1931,molitrix,7130003,13,9,2001-9-13,40.20725,-90.13654,established
1932,molitrix,7130011,13,8,2002-8-13,40.00243,-90.469,established
1933,molitrix,7130003,6,8,2004-8-6,40.15657,-90.20031,established
1934,molitrix,7130003,21,9,2004-9-21,40.18851,-90.16199,established
1935,molitrix,7130003,5,8,2005-8-5,40.31393,-90.06261,established
1936,molitrix,10160006,5,9,2011-9-5,44.357119,-98.194599,unknown
1937,molitrix,10240001,5,9,2012-9-5,41.05389,-95.8814,unknown
1938,molitrix,7100009,5,9,2001-9-5,40.72749,-91.96209,established
1939,molitrix,10280201,5,9,2004-9-5,40.64613,-92.73047,established
1940,molitrix,10280201,5,3,2011-3-5,40.8218,-92.89232,established
1941,molitrix,5140202,5,3,2010-3-5,37.89599,-87.70042,established
1942,molitrix,8010100,7,4,2009-4-7,36.5833,-89.51572,established
1943,molitrix,8020100,30,5,2007-5-30,34.29648,-90.72027,established
1944,molitrix,8030208,17,5,2006-5-17,32.57569,-90.72482,established
1945,molitrix,8020100,18,6,2009-6-18,34.72308,-90.4768,established
1946,molitrix,8090100,23,6,2009-6-23,29.99898,-90.44311,established
1947,molitrix,8010100,23,6,2010-6-23,36.2368,-89.61718,established
1948,molitrix,8010100,23,6,2010-6-23,36.23323,-89.62097,established
1949,molitrix,8010100,23,6,2010-6-23,36.23215,-89.63889,established
1950,molitrix,8030207,6,6,2009-6-6,32.83364,-90.76742,established
1951,molitrix,8030207,20,6,2006-6-20,32.87007,-90.8081,established
1952,molitrix,8010100,1,7,2009-7-1,35.22508,-90.09775,established
1953,molitrix,8010100,1,7,2009-7-1,35.16907,-90.07597,established
1954,molitrix,8020100,5,8,2008-8-5,34.75216,-90.46129,established
1955,molitrix,8020100,5,8,2008-8-5,34.74775,-90.45433,established
1956,molitrix,8020100,5,8,2008-8-5,34.73204,-90.45432,established
1957,molitrix,8020100,5,8,2008-8-5,34.723,-90.47606,established
1958,molitrix,8020100,5,8,2008-8-5,34.72371,-90.48451,established
1959,molitrix,8020100,5,8,2008-8-5,34.73403,-90.53696,established
1960,molitrix,8020100,20,8,2008-8-20,34.41702,-90.57212,established
1961,molitrix,8020201,13,8,2007-8-13,36.59138,-89.51044,established
1962,molitrix,8020100,19,8,2008-8-19,34.41702,-90.57212,established
